Date,*ST盈方000670.SZ,*ST德豪002005.SZ,紫光国微002049.SZ,苏州固锝002079.SZ,中环股份002129.SZ,通富微电002156.SZ,纳思达002180.SZ,华天科技002185.SZ,拓日新能002218.SZ,北方华创002371.SZ,国星光电002449.SZ,协鑫集成002506.SZ,爱康科技002610.SZ,亚玛顿002623.SZ,万润科技002654.SZ,木林森002745.SZ,天龙光电300029.SZ,台基股份300046.SZ,欧比特300053.SZ,国民技术300077.SZ,易成新能300080.SZ,乾照光电300102.SZ,向日葵300111.SZ,东方日升300118.SZ,晓程科技300139.SZ,东软载波300183.SZ,北京君正300223.SZ,瑞丰光电300241.SZ,长方集团300301.SZ,聚飞光电300303.SZ,晶盛机电300316.SZ,华灿光电300323.SZ,中颖电子300327.SZ,南大光电300346.SZ,扬杰科技300373.SZ,艾比森300389.SZ,中来股份300393.SZ,耐威科技300456.SZ,全志科技300458.SZ,富瀚微300613.SZ,捷捷微电300623.SZ,圣邦股份300661.SZ,富满电子300671.SZ,国科微300672.SZ,聚灿光电300708.SZ,捷佳伟创300724.SZ,航天机电600151.SH,上海贝岭600171.SH,华微电子600360.SH,*ST海润600401.SH,士兰微600460.SH,亿晶光电600537.SH,长电科技600584.SH,太极实业600667.SH,三安光电600703.SH,隆基股份601012.SH,京运通601908.SH,晶方科技603005.SH,芯能科技603105.SH,汇顶科技603160.SH,金辰股份603396.SH,韦尔股份603501.SH,福斯特603806.SH,兆易创新603986.SH
2018-10-08,30100457.0000,31030667.0000,470929987.0000,30429909.0000,264284144.0000,62370898.0000,35073816.0000,73098866.0000,27211307.0000,332282999.0000,115688042.0000,82697327.0000,160023539.0000,23204773.0000,10162358.0000,463760815.0000,9613760.0000,128946264.0000,123243572.0000,178979295.0000,19795332.0000,27379916.0000,10269017.0000,49070833.0000,106354360.0000,23770657.0000,56056712.0000,61172964.0000,13362089.0000,12888244.0000,253619507.0000,65201205.0000,51097442.0000,13648610.0000,148263200.0000,29288941.0000,24873776.0000,84304635.0000,243255694.0000,25586938.0000,109949180.0000,31215974.0000,46026581.0000,46495493.0000,35430908.0000,195127726.0000,31154330.0000,69199713.0000,39477224.0000,0.0000,172722178.0000,9672520.0000,160209572.0000,59330880.0000,528720024.0000,304538561.0000,30028828.0000,21385551.0000,110832080.0000,85368385.0000,11226108.0000,175918338.0000,11449666.0000,412041609.0000
2018-10-09,19886790.0000,15800078.0000,312770152.0000,17308445.0000,312583950.0000,59904080.0000,15149198.0000,38064957.0000,14628237.0000,560923183.0000,80393599.0000,88926275.0000,165067770.0000,17497832.0000,8273577.0000,316401951.0000,5834092.0000,88015827.0000,62775058.0000,89282033.0000,13308114.0000,16737495.0000,8735434.0000,32188152.0000,69348334.0000,12183738.0000,34936328.0000,38896156.0000,11391552.0000,9732600.0000,139286737.0000,65774598.0000,37430838.0000,12926814.0000,211548315.0000,24522776.0000,22763042.0000,157571128.0000,165633887.0000,13277801.0000,105272962.0000,57570898.0000,55125816.0000,32100900.0000,28827933.0000,172264216.0000,30304922.0000,35926480.0000,32046529.0000,0.0000,143067065.0000,8330029.0000,83977253.0000,31625879.0000,421691867.0000,354888534.0000,24967219.0000,13067528.0000,121089295.0000,62581890.0000,5621761.0000,126146309.0000,5112229.0000,687769310.0000
2018-10-10,32523235.0000,12148223.0000,668803878.0000,31082975.0000,183394402.0000,59986438.0000,22146833.0000,51558054.0000,12440090.0000,424361192.0000,90143811.0000,38337513.0000,65030176.0000,13471033.0000,8064377.0000,262536377.0000,4372120.0000,122970669.0000,36921878.0000,163967566.0000,8920367.0000,7964060.0000,11993401.0000,28867292.0000,125780335.0000,10135886.0000,48969270.0000,40382077.0000,13079874.0000,13753603.0000,153593703.0000,46798801.0000,24433383.0000,12618648.0000,127135693.0000,11069514.0000,32404246.0000,68289643.0000,110276034.0000,21599225.0000,83867720.0000,71592883.0000,51328050.0000,50883474.0000,45654232.0000,210911975.0000,55163357.0000,50346150.0000,37480936.0000,0.0000,161246115.0000,5392776.0000,93261302.0000,41141410.0000,311246781.0000,372166650.0000,31711320.0000,33098150.0000,159715149.0000,37057418.0000,18864769.0000,179822432.0000,6482700.0000,431567811.0000
2018-10-11,46450301.0000,42418453.0000,984635360.0000,51463745.0000,352208513.0000,88658882.0000,60856427.0000,144528279.0000,38128126.0000,503671483.0000,113185465.0000,163678667.0000,112096841.0000,19129726.0000,19874443.0000,312455438.0000,13836745.0000,135611392.0000,94789338.0000,598668635.0000,31044538.0000,0.0000,24542725.0000,62946729.0000,158846980.0000,36464536.0000,92481253.0000,69592939.0000,19266602.0000,24742839.0000,188769714.0000,73024293.0000,80044494.0000,35891725.0000,144793460.0000,19678275.0000,26189182.0000,106681564.0000,163202459.0000,41222472.0000,101419797.0000,58537970.0000,52808291.0000,63111675.0000,44043968.0000,235639866.0000,56255474.0000,109571981.0000,71796091.0000,0.0000,279144434.0000,26166528.0000,279250071.0000,101088655.0000,657229345.0000,383760217.0000,36909100.0000,57536314.0000,160943508.0000,61856387.0000,18878964.0000,159805572.0000,15181392.0000,510664092.0000
2018-10-12,42926290.0000,61773499.0000,1054626125.0000,62032118.0000,462383312.0000,82179532.0000,42489415.0000,149135828.0000,24460706.0000,403912978.0000,87451648.0000,64924588.0000,120818739.0000,10153124.0000,14024475.0000,432136319.0000,8744325.0000,127216613.0000,88910733.0000,490589356.0000,39151541.0000,0.0000,13571376.0000,43512458.0000,201335792.0000,34567053.0000,86637383.0000,122356468.0000,19042246.0000,16876828.0000,182831056.0000,68581236.0000,49635018.0000,19750950.0000,157408102.0000,23275836.0000,18774457.0000,153421516.0000,175200000.0000,43026703.0000,73275334.0000,44697646.0000,59608811.0000,59303462.0000,49586174.0000,181270832.0000,44564414.0000,127577846.0000,68228042.0000,0.0000,213986385.0000,18698464.0000,251059054.0000,147026819.0000,398364363.0000,283086884.0000,45898466.0000,39363640.0000,138449563.0000,46878854.0000,12537719.0000,163628560.0000,16157518.0000,465304083.0000
2018-10-15,21174322.0000,58581167.0000,597463420.0000,28105516.0000,176251718.0000,48506122.0000,47894059.0000,68674213.0000,14673273.0000,328889822.0000,59795821.0000,39222575.0000,59753599.0000,8530683.0000,7661882.0000,274675021.0000,7059022.0000,106629734.0000,48083084.0000,448379436.0000,19159667.0000,0.0000,8955191.0000,40259129.0000,138666294.0000,43133928.0000,48635743.0000,138623476.0000,17550799.0000,11682544.0000,121316914.0000,54256346.0000,39879996.0000,14020471.0000,132948965.0000,20220993.0000,10118712.0000,89639500.0000,116420656.0000,85151337.0000,56892544.0000,89761258.0000,49667220.0000,41365749.0000,47782566.0000,200774651.0000,19442096.0000,61611130.0000,31575106.0000,0.0000,125139772.0000,12400344.0000,178704057.0000,69187885.0000,327029224.0000,243063974.0000,25425761.0000,19129609.0000,90638457.0000,25409162.0000,12195833.0000,157841498.0000,19366690.0000,348527830.0000
2018-10-16,25657371.0000,87667769.0000,726816632.0000,24017423.0000,308165957.0000,60276318.0000,39367461.0000,127190006.0000,9036256.0000,321894178.0000,57762742.0000,61639963.0000,54927757.0000,9679455.0000,8526087.0000,252076354.0000,9386955.0000,102097150.0000,58627603.0000,317589186.0000,20917323.0000,0.0000,15411039.0000,16625052.0000,119296092.0000,29468674.0000,69856239.0000,93549704.0000,10205466.0000,11532009.0000,143711388.0000,58091887.0000,31586616.0000,23494889.0000,128531781.0000,12133790.0000,20462242.0000,81446841.0000,94879381.0000,50558029.0000,130564254.0000,101864220.0000,60865409.0000,50221337.0000,58077334.0000,302461792.0000,21243153.0000,53341543.0000,34873332.0000,0.0000,171976951.0000,12904385.0000,175422161.0000,53443241.0000,331392393.0000,245048879.0000,66476029.0000,23683344.0000,308129290.0000,21689157.0000,9342374.0000,203241214.0000,10324724.0000,336618978.0000
2018-10-17,57285601.0000,43103087.0000,691263168.0000,36551021.0000,256121966.0000,84261569.0000,39963298.0000,98718471.0000,12403868.0000,511616289.0000,59748124.0000,58778815.0000,35978730.0000,9302030.0000,9985792.0000,205430230.0000,7194066.0000,209606256.0000,64371734.0000,644621120.0000,15893360.0000,0.0000,9271810.0000,28603557.0000,149166715.0000,31034392.0000,61720523.0000,74909032.0000,32718234.0000,13443513.0000,191857153.0000,91243490.0000,51826140.0000,22162336.0000,227949685.0000,15153123.0000,15282297.0000,92768602.0000,166666861.0000,45014118.0000,106432277.0000,76657616.0000,95802076.0000,101189684.0000,49632350.0000,325181433.0000,20726108.0000,83457788.0000,56644842.0000,0.0000,281298501.0000,10110540.0000,167796615.0000,62034644.0000,913543709.0000,230425978.0000,48386554.0000,41736345.0000,506388595.0000,42430644.0000,8537925.0000,212851245.0000,13749120.0000,428151357.0000
2018-10-18,135240195.0000,38256735.0000,435635866.0000,26334468.0000,179911160.0000,53827880.0000,32571413.0000,87565912.0000,10386544.0000,337297347.0000,32180177.0000,61234695.0000,163674337.0000,7959909.0000,12742028.0000,130276277.0000,8472206.0000,138623516.0000,58207585.0000,411404449.0000,19096210.0000,0.0000,9684584.0000,27325696.0000,118586982.0000,29476132.0000,46023982.0000,49279747.0000,13647869.0000,12304343.0000,140010273.0000,51410754.0000,36891428.0000,17725761.0000,152453500.0000,10964487.0000,15040033.0000,58484771.0000,126602971.0000,28455578.0000,71982622.0000,73133292.0000,170424537.0000,64201056.0000,162641320.0000,223986449.0000,17355997.0000,60029283.0000,30177484.0000,0.0000,190104487.0000,13599279.0000,113225197.0000,53942032.0000,408972345.0000,230744734.0000,75220371.0000,32409646.0000,368145365.0000,43815122.0000,12095419.0000,161375812.0000,8941978.0000,265281970.0000
2018-10-19,81782731.0000,40048888.0000,0.0000,26533319.0000,246661425.0000,77307027.0000,47859432.0000,91129617.0000,16106298.0000,489522415.0000,65367593.0000,94900320.0000,85638673.0000,11576705.0000,14004108.0000,451332538.0000,7467098.0000,171843624.0000,63571715.0000,559218197.0000,20495104.0000,0.0000,12658321.0000,27761984.0000,121718987.0000,34953776.0000,53173033.0000,49074058.0000,18573912.0000,14937859.0000,165530317.0000,84628456.0000,49417332.0000,15526507.0000,212153075.0000,18514366.0000,15055268.0000,90387510.0000,160245153.0000,45257817.0000,93465411.0000,85744145.0000,134388724.0000,59532214.0000,99425272.0000,223533115.0000,20612897.0000,72683493.0000,35817425.0000,0.0000,268131826.0000,15524843.0000,141637465.0000,58886805.0000,450025215.0000,267891000.0000,60813187.0000,32568211.0000,228560736.0000,55820721.0000,9707284.0000,166350977.0000,11734995.0000,535532650.0000
2018-10-22,104872482.0000,48176126.0000,0.0000,39467559.0000,445914795.0000,108392182.0000,89787926.0000,162323583.0000,28740726.0000,639802587.0000,86242771.0000,188461564.0000,112370537.0000,17555152.0000,18403059.0000,542859836.0000,8349949.0000,238818172.0000,107454536.0000,725579309.0000,38344675.0000,0.0000,23876220.0000,41685649.0000,146533461.0000,55282133.0000,79644597.0000,68243132.0000,47901274.0000,24427317.0000,246334412.0000,100482863.0000,66127580.0000,22513035.0000,278412490.0000,25170492.0000,24263683.0000,104063767.0000,215193834.0000,53844040.0000,123533698.0000,101890120.0000,159708547.0000,83174206.0000,116556336.0000,364061842.0000,37004763.0000,95856097.0000,66865134.0000,0.0000,388331604.0000,16352262.0000,237570161.0000,115891096.0000,650171355.0000,412231823.0000,66164903.0000,55819057.0000,325612945.0000,82696756.0000,17198246.0000,251126208.0000,16102250.0000,584137561.0000
2018-10-23,58026393.0000,44044340.0000,0.0000,30970514.0000,272640885.0000,64009623.0000,41757459.0000,114890227.0000,16586856.0000,377931425.0000,57915480.0000,190591909.0000,66125169.0000,18410383.0000,15512396.0000,335348010.0000,67285721.0000,156223372.0000,119853243.0000,458004377.0000,28607782.0000,0.0000,25412136.0000,31305016.0000,133435613.0000,33000458.0000,60655620.0000,63542914.0000,43822882.0000,18677175.0000,149115872.0000,79397551.0000,49239903.0000,18982027.0000,210087632.0000,22715730.0000,12686660.0000,92638399.0000,181462602.0000,37340683.0000,79874965.0000,101583549.0000,115739340.0000,50275208.0000,76472984.0000,273397204.0000,26347576.0000,71365322.0000,46812463.0000,0.0000,250292557.0000,11641736.0000,134408525.0000,105841518.0000,485491650.0000,264206492.0000,67214844.0000,34084319.0000,384851205.0000,50149666.0000,15477627.0000,138006905.0000,15760070.0000,464677862.0000
2018-10-24,37915758.0000,24858389.0000,0.0000,22049387.0000,187176632.0000,62583801.0000,30669044.0000,89689645.0000,15559083.0000,318234145.0000,51648629.0000,145286168.0000,60822393.0000,9585341.0000,49882221.0000,227976469.0000,46160903.0000,106433872.0000,88170414.0000,325784261.0000,28947536.0000,0.0000,14916951.0000,23997849.0000,100284781.0000,21872172.0000,41008408.0000,44985125.0000,43845272.0000,14999235.0000,98301672.0000,56443936.0000,27934484.0000,12167961.0000,120387856.0000,15938106.0000,9502637.0000,52013428.0000,98637187.0000,34266044.0000,52475266.0000,57981210.0000,71532980.0000,48010170.0000,81877863.0000,182150909.0000,15783022.0000,50867661.0000,31895248.0000,0.0000,158901047.0000,11030385.0000,113195832.0000,52928084.0000,516404357.0000,205902236.0000,32148435.0000,17496513.0000,220792005.0000,30943266.0000,9947661.0000,91365680.0000,9075700.0000,422031691.0000
2018-10-25,41989793.0000,27678495.0000,0.0000,26268619.0000,221620053.0000,100876789.0000,28061844.0000,94773285.0000,15163958.0000,406735170.0000,61046475.0000,83886344.0000,38136350.0000,8213505.0000,149930793.0000,241599053.0000,24610718.0000,133933174.0000,69551530.0000,302736220.0000,20114236.0000,0.0000,11570484.0000,26441872.0000,97424524.0000,33922481.0000,58111418.0000,41104149.0000,52796634.0000,12694738.0000,202561568.0000,54848187.0000,55448323.0000,11738523.0000,263467637.0000,10926827.0000,34796456.0000,60160273.0000,134515603.0000,29250221.0000,75049669.0000,91258497.0000,79754939.0000,37087259.0000,65962958.0000,234441586.0000,23914214.0000,71126397.0000,41096099.0000,0.0000,199378946.0000,12678342.0000,174910469.0000,53845098.0000,416196158.0000,141318410.0000,36110581.0000,27959796.0000,176157061.0000,45455381.0000,7936344.0000,132517111.0000,12737700.0000,0.0000
2018-10-26,43560626.0000,34229624.0000,657095473.0000,26427588.0000,182467306.0000,65067684.0000,20782944.0000,85504015.0000,50173492.0000,255359862.0000,42353225.0000,111852595.0000,41060131.0000,6574883.0000,83660870.0000,291315660.0000,12726002.0000,93379219.0000,46576030.0000,284503907.0000,18687575.0000,0.0000,15964998.0000,34932489.0000,86621760.0000,20170050.0000,36972460.0000,33949138.0000,34556650.0000,13415631.0000,123806418.0000,40382135.0000,33226757.0000,12418153.0000,211528257.0000,13822864.0000,15380463.0000,65454995.0000,80076064.0000,20969318.0000,61882432.0000,46341057.0000,68372237.0000,34781941.0000,66289799.0000,173408287.0000,36411053.0000,48393519.0000,30508969.0000,0.0000,142797046.0000,13746192.0000,91280440.0000,73183476.0000,344574657.0000,137035627.0000,32032757.0000,25069726.0000,137269007.0000,37816741.0000,6369315.0000,102745091.0000,10279763.0000,0.0000
2018-10-29,33595252.0000,30967889.0000,408397265.0000,23549068.0000,122957564.0000,52540941.0000,24083812.0000,70227167.0000,17274523.0000,304212677.0000,64217408.0000,103523892.0000,29734942.0000,8436012.0000,43231380.0000,219157187.0000,9092194.0000,68554942.0000,41264642.0000,194573396.0000,39034866.0000,0.0000,10163597.0000,57992340.0000,59498794.0000,33135920.0000,36856026.0000,22659561.0000,38255193.0000,10245223.0000,113604249.0000,56320636.0000,37473456.0000,14959441.0000,125667075.0000,10154614.0000,10464831.0000,58571990.0000,80927945.0000,18522550.0000,53699877.0000,61869915.0000,48257502.0000,26921647.0000,66142572.0000,125763757.0000,26836379.0000,45962241.0000,23961505.0000,0.0000,114855100.0000,10924831.0000,98108851.0000,44092888.0000,516115604.0000,105538717.0000,16811937.0000,21871538.0000,140038611.0000,38496634.0000,13516594.0000,137360278.0000,13794795.0000,0.0000
2018-10-30,36154101.0000,38366597.0000,542667275.0000,24927294.0000,182027339.0000,76459231.0000,155734128.0000,81561947.0000,12465521.0000,600017144.0000,54999581.0000,83566510.0000,55318655.0000,8223240.0000,62462360.0000,271409157.0000,12819954.0000,110390914.0000,71996475.0000,293660682.0000,28797697.0000,0.0000,9250157.0000,39569198.0000,99107318.0000,38494765.0000,52051361.0000,43009503.0000,33741688.0000,11577729.0000,182256691.0000,66601079.0000,37121319.0000,14977912.0000,164606561.0000,10049484.0000,17081288.0000,76503851.0000,164122734.0000,26774489.0000,111495176.0000,69610605.0000,70307117.0000,37092029.0000,50132995.0000,176598924.0000,19362328.0000,53431114.0000,30174059.0000,0.0000,172017007.0000,14118549.0000,109692799.0000,54912985.0000,572215606.0000,232155632.0000,28132755.0000,27970675.0000,134214583.0000,44606845.0000,12545054.0000,150525807.0000,12342149.0000,0.0000
2018-10-31,99186942.0000,36684442.0000,525227836.0000,35242026.0000,220547453.0000,89588260.0000,243885841.0000,80436406.0000,22308324.0000,357800719.0000,68833865.0000,144114862.0000,63458436.0000,10892859.0000,47685969.0000,236206192.0000,17895710.0000,120638621.0000,57422185.0000,361902833.0000,23471779.0000,0.0000,9663059.0000,53715306.0000,92833022.0000,26106748.0000,49355838.0000,63871787.0000,29705434.0000,18824756.0000,156396579.0000,68297993.0000,51380039.0000,24105104.0000,250125028.0000,14614109.0000,14754210.0000,73880180.0000,134553341.0000,42636357.0000,89664407.0000,47945021.0000,84467874.0000,43936316.0000,78102318.0000,249609391.0000,22439024.0000,81770913.0000,50387553.0000,0.0000,229675291.0000,14336552.0000,158742845.0000,50745244.0000,612014280.0000,338702637.0000,21328927.0000,71015747.0000,299161415.0000,188538511.0000,13025305.0000,216521650.0000,16100285.0000,0.0000
2018-11-01,210882970.0000,38379582.0000,790241271.0000,39908969.0000,276744914.0000,109681037.0000,132153335.0000,109017985.0000,23972649.0000,443562300.0000,84141258.0000,118853790.0000,52054322.0000,11252012.0000,64800363.0000,278712543.0000,12803663.0000,164647794.0000,113462739.0000,473670998.0000,25850052.0000,82582407.0000,16136736.0000,35718130.0000,273150010.0000,54791204.0000,79888895.0000,37122046.0000,22632842.0000,28175080.0000,253758545.0000,91059054.0000,65207363.0000,25015877.0000,272471300.0000,39452645.0000,14730760.0000,78206760.0000,175828582.0000,63564947.0000,104192173.0000,54700630.0000,103514411.0000,65691234.0000,81725364.0000,247421258.0000,46571802.0000,106833295.0000,67333414.0000,0.0000,336351630.0000,18258873.0000,215850939.0000,71100599.0000,500016767.0000,724055613.0000,37247846.0000,56232914.0000,407564137.0000,195020686.0000,16894882.0000,239830979.0000,19622947.0000,795656395.0000
2018-11-02,118579183.0000,37763541.0000,937552158.0000,51728213.0000,392700409.0000,139761593.0000,98930874.0000,188882279.0000,23915502.0000,534109258.0000,117814427.0000,156001543.0000,89969660.0000,12980586.0000,54817469.0000,299914164.0000,11795243.0000,181743818.0000,105406702.0000,419541093.0000,36816909.0000,57843652.0000,18316640.0000,62890195.0000,253306041.0000,59859706.0000,69710111.0000,64187543.0000,26503579.0000,35367385.0000,468532222.0000,146823870.0000,75417469.0000,24646473.0000,212042012.0000,20769105.0000,22176192.0000,117003404.0000,196968267.0000,67609735.0000,138933205.0000,98458758.0000,111873380.0000,74898756.0000,113355606.0000,252306122.0000,38792220.0000,115639477.0000,78831414.0000,0.0000,478071893.0000,19597599.0000,282635296.0000,81457129.0000,948100626.0000,1106871185.0000,38857330.0000,49693736.0000,393613131.0000,77206574.0000,18396079.0000,227753794.0000,29070685.0000,803328892.0000
2018-11-05,168044154.0000,45684318.0000,671204994.0000,137850677.0000,675866421.0000,119546303.0000,50796634.0000,110880373.0000,93471097.0000,440342677.0000,90434275.0000,102944953.0000,72540374.0000,17237890.0000,40049051.0000,244624922.0000,25632202.0000,146418256.0000,90012490.0000,338420107.0000,0.0000,43380470.0000,26635363.0000,100210426.0000,154925820.0000,47244993.0000,64018391.0000,50156222.0000,26195967.0000,31269289.0000,675461256.0000,155706862.0000,65585448.0000,24115984.0000,261762307.0000,13858225.0000,95993705.0000,112977762.0000,166320984.0000,57518921.0000,145572747.0000,62585268.0000,98107476.0000,57352888.0000,86336608.0000,557313671.0000,33987405.0000,152111712.0000,74009712.0000,0.0000,339236519.0000,33671422.0000,222152643.0000,82551538.0000,602820073.0000,774020097.0000,83276674.0000,39267397.0000,589916024.0000,101378922.0000,32767556.0000,162122392.0000,101420041.0000,613174460.0000
2018-11-06,177879905.0000,31779385.0000,481583805.0000,86955478.0000,307512520.0000,78720888.0000,67552650.0000,65722428.0000,46367337.0000,311710387.0000,54075838.0000,51723596.0000,51288773.0000,10641862.0000,57295668.0000,165610467.0000,17079614.0000,107990008.0000,0.0000,231204116.0000,0.0000,21377460.0000,16333440.0000,49792068.0000,100315158.0000,65805166.0000,45263052.0000,32715118.0000,20334038.0000,19638356.0000,254668651.0000,70237176.0000,38675318.0000,18096816.0000,139099779.0000,11645309.0000,51557124.0000,52629916.0000,126252090.0000,46402889.0000,75582834.0000,32789276.0000,76369570.0000,98363106.0000,61297884.0000,751283232.0000,22875683.0000,95133181.0000,51299651.0000,0.0000,195660113.0000,22144714.0000,193910924.0000,51130752.0000,397365634.0000,1456966940.0000,43937077.0000,30730838.0000,336681511.0000,90547210.0000,20247120.0000,124253926.0000,50305593.0000,635757736.0000
2018-11-07,179071685.0000,30497626.0000,605347730.0000,68818675.0000,265452116.0000,100785197.0000,56484212.0000,95282121.0000,42689478.0000,456108340.0000,67834330.0000,104773676.0000,45410063.0000,11211883.0000,61166977.0000,162790802.0000,11559975.0000,137861266.0000,0.0000,647646633.0000,0.0000,25505174.0000,12109656.0000,74889741.0000,264036111.0000,45415948.0000,56676052.0000,29073037.0000,31459631.0000,24413815.0000,276577099.0000,78569322.0000,43355790.0000,19416489.0000,110292710.0000,13192866.0000,32928198.0000,57777397.0000,162787842.0000,38340926.0000,92864972.0000,36616348.0000,83369902.0000,79394408.0000,184016584.0000,437510952.0000,24334531.0000,102505969.0000,59513200.0000,0.0000,266063584.0000,33721832.0000,167465915.0000,76519351.0000,345555135.0000,893105177.0000,32183426.0000,32752815.0000,183284628.0000,95723000.0000,10000799.0000,159194381.0000,31649781.0000,554946957.0000
2018-11-08,125038870.0000,42680692.0000,430351428.0000,58957110.0000,188939883.0000,93074677.0000,42036618.0000,72959451.0000,29946177.0000,263341211.0000,42838897.0000,47875566.0000,99985635.0000,11148407.0000,28864466.0000,130085102.0000,16504622.0000,102262786.0000,0.0000,350896293.0000,0.0000,38286944.0000,21203176.0000,54066599.0000,135021578.0000,33199126.0000,35315126.0000,24171301.0000,39668849.0000,29761133.0000,196716309.0000,62905543.0000,31076920.0000,38353527.0000,97568623.0000,14643912.0000,16803665.0000,42320046.0000,141918740.0000,27749675.0000,69251257.0000,32117562.0000,85154213.0000,51654350.0000,114153952.0000,373695699.0000,24956196.0000,67676950.0000,42932227.0000,0.0000,276331062.0000,19685151.0000,139944526.0000,48916896.0000,379361438.0000,485620149.0000,23185960.0000,30881231.0000,177816922.0000,68673878.0000,7230030.0000,103940487.0000,29656111.0000,400184845.0000
2018-11-09,195784862.0000,29908696.0000,326843556.0000,92347426.0000,126902512.0000,63597960.0000,76306505.0000,53719684.0000,18612105.0000,189173543.0000,33611452.0000,73909806.0000,51968449.0000,22687769.0000,21505979.0000,95714586.0000,9136842.0000,66700781.0000,0.0000,304517065.0000,0.0000,52171948.0000,16059796.0000,34257659.0000,77889902.0000,28527437.0000,93960374.0000,31259863.0000,30635655.0000,14627656.0000,131757803.0000,50213791.0000,28036820.0000,18969070.0000,80969814.0000,13183008.0000,14543125.0000,41827256.0000,81420569.0000,21419202.0000,50796149.0000,25280519.0000,57570634.0000,25909337.0000,58727860.0000,204723277.0000,21747753.0000,67352346.0000,51290703.0000,0.0000,162795398.0000,11780262.0000,124248925.0000,47488749.0000,408211654.0000,425703376.0000,23016214.0000,44679282.0000,144016276.0000,55079229.0000,6073052.0000,58134692.0000,62997354.0000,306187047.0000
2018-11-12,194708676.0000,85691137.0000,438999541.0000,133918693.0000,273702742.0000,169406001.0000,95087064.0000,141103246.0000,33496197.0000,274049964.0000,64706420.0000,81645942.0000,87404805.0000,34627512.0000,27477472.0000,135105293.0000,17893185.0000,115865124.0000,0.0000,368292788.0000,0.0000,74323709.0000,32491559.0000,61131672.0000,104523149.0000,61428911.0000,0.0000,44126339.0000,31940782.0000,43359963.0000,226602423.0000,93623939.0000,48866745.0000,21421794.0000,174593259.0000,14510790.0000,25781845.0000,65922041.0000,153077798.0000,49067122.0000,88997643.0000,34714647.0000,55515595.0000,46861784.0000,70700124.0000,203383076.0000,74785039.0000,98331125.0000,204168523.0000,0.0000,352340119.0000,21758109.0000,198708552.0000,78175087.0000,270850186.0000,873173860.0000,47691387.0000,48121602.0000,141680614.0000,94824779.0000,17054253.0000,117852465.0000,31425070.0000,363752637.0000
2018-11-13,232793437.0000,111818995.0000,604501424.0000,152037811.0000,330653371.0000,190387361.0000,49401091.0000,185727749.0000,77692802.0000,319789874.0000,74425760.0000,66376735.0000,297239104.0000,61656998.0000,62845114.0000,247564755.0000,23194166.0000,143289190.0000,0.0000,492545111.0000,0.0000,62662927.0000,63605283.0000,91784822.0000,189651927.0000,66809236.0000,0.0000,40186877.0000,42570705.0000,67834150.0000,269594424.0000,95687997.0000,88114879.0000,21282192.0000,307022197.0000,17396135.0000,53512688.0000,71809513.0000,149352115.0000,48730507.0000,104936845.0000,39404024.0000,91456457.0000,71861792.0000,106280162.0000,277635387.0000,68170360.0000,135298525.0000,153011837.0000,0.0000,394715613.0000,48352624.0000,257463054.0000,90517608.0000,392330743.0000,472064959.0000,62616399.0000,55406093.0000,167832303.0000,77144261.0000,21549968.0000,114275672.0000,35914293.0000,466495162.0000
2018-11-14,237121093.0000,139520448.0000,1138699719.0000,187793286.0000,210257855.0000,223922764.0000,46703232.0000,199580466.0000,44794477.0000,427238759.0000,47523895.0000,119379749.0000,183809376.0000,41717098.0000,85108681.0000,298861722.0000,25287874.0000,175462158.0000,0.0000,449718328.0000,0.0000,33287157.0000,36693898.0000,70587690.0000,283946971.0000,49573036.0000,0.0000,39653131.0000,30961753.0000,61469205.0000,163004071.0000,83017882.0000,115839566.0000,34861123.0000,259602704.0000,11358077.0000,33322214.0000,78773471.0000,226026714.0000,43114375.0000,147895213.0000,50655410.0000,93240121.0000,105024158.0000,168457726.0000,448785022.0000,45944336.0000,167784793.0000,142268712.0000,0.0000,744988956.0000,28964162.0000,262155262.0000,120704333.0000,344623777.0000,435790614.0000,46267922.0000,57720616.0000,388337184.0000,74242539.0000,14224870.0000,282343356.0000,9529402.0000,1250458761.0000
2018-11-15,152288168.0000,56044222.0000,729814443.0000,146349269.0000,179736458.0000,179076712.0000,52093554.0000,126847520.0000,38717166.0000,277351850.0000,77970869.0000,60582928.0000,108948042.0000,87821337.0000,208985495.0000,541260158.0000,16210503.0000,154022460.0000,0.0000,354751924.0000,0.0000,34509621.0000,25275659.0000,63048933.0000,248257862.0000,48903604.0000,0.0000,35813516.0000,17917351.0000,64467118.0000,175083011.0000,82579210.0000,80847804.0000,49498363.0000,190828616.0000,18086265.0000,37574509.0000,86437039.0000,214400438.0000,83307548.0000,147196544.0000,56421452.0000,131432979.0000,93677571.0000,127114490.0000,349708137.0000,54091625.0000,129076890.0000,87526057.0000,0.0000,499207224.0000,21146674.0000,184613572.0000,91203333.0000,390373303.0000,308831695.0000,57090569.0000,88222601.0000,293441957.0000,82696080.0000,47075921.0000,204529816.0000,20671104.0000,899573831.0000
